hr,red,datetime
3116,1693,2023-10-31 10:30:27.956079
3116,1693,2023-10-31 10:30:28.066348
3115,1692,2023-10-31 10:30:28.166480
3114,1692,2023-10-31 10:30:28.268354
3115,1692,2023-10-31 10:30:28.367427
3115,1693,2023-10-31 10:30:28.468577
3115,1692,2023-10-31 10:30:28.568154
3104,1686,2023-10-31 10:30:28.674410
3106,1686,2023-10-31 10:30:28.768577
3105,1686,2023-10-31 10:30:28.879708
3105,1686,2023-10-31 10:30:28.989282
3105,1686,2023-10-31 10:30:29.089451
3106,1687,2023-10-31 10:30:29.189800
3106,1687,2023-10-31 10:30:29.310381
3105,1687,2023-10-31 10:30:29.420689
3107,1689,2023-10-31 10:30:29.530930
3107,1689,2023-10-31 10:30:29.651036
3108,1689,2023-10-31 10:30:29.751602
3108,1689,2023-10-31 10:30:29.861938
3108,1690,2023-10-31 10:30:29.965571
3108,1690,2023-10-31 10:30:30.072691
3109,1690,2023-10-31 10:30:30.172918
3113,1694,2023-10-31 10:30:30.273157
3112,1693,2023-10-31 10:30:30.373620
3112,1693,2023-10-31 10:30:30.473877
3112,1693,2023-10-31 10:30:30.574176
3112,1693,2023-10-31 10:30:30.684385
3113,1693,2023-10-31 10:30:30.794903
3113,1694,2023-10-31 10:30:30.915194
3110,1691,2023-10-31 10:30:31.044047
3110,1691,2023-10-31 10:30:31.155967
3109,1691,2023-10-31 10:30:31.266264
3110,1691,2023-10-31 10:30:31.386486
3110,1691,2023-10-31 10:30:31.506724
3110,1691,2023-10-31 10:30:31.661678
3109,1691,2023-10-31 10:30:31.721809
3109,1691,2023-10-31 10:30:31.781889
3112,1693,2023-10-31 10:30:31.846982
3111,1693,2023-10-31 10:30:33.019826
3110,1693,2023-10-31 10:30:33.072986
3109,1692,2023-10-31 10:30:33.133536
3117,1698,2023-10-31 10:30:33.212023
3116,1697,2023-10-31 10:30:33.274033
3115,1695,2023-10-31 10:30:33.334198
3115,1696,2023-10-31 10:30:33.394799
3116,1696,2023-10-31 10:30:33.455012
3115,1696,2023-10-31 10:30:33.515320
3114,1695,2023-10-31 10:30:33.575815
3114,1695,2023-10-31 10:30:33.636118
3114,1695,2023-10-31 10:30:33.696312
3114,1696,2023-10-31 10:30:33.756492
3113,1695,2023-10-31 10:30:33.817050
3113,1695,2023-10-31 10:30:33.877323
3113,1695,2023-10-31 10:30:33.937560
3113,1695,2023-10-31 10:30:33.999223
3113,1695,2023-10-31 10:30:34.058387
3113,1695,2023-10-31 10:30:34.118596
3112,1695,2023-10-31 10:30:34.178732
3112,1695,2023-10-31 10:30:34.239286
3112,1695,2023-10-31 10:30:34.299567
3112,1695,2023-10-31 10:30:34.369808
3112,1695,2023-10-31 10:30:34.440414
3112,1695,2023-10-31 10:30:34.511499
3112,1695,2023-10-31 10:30:34.590872
3112,1695,2023-10-31 10:30:34.671022
3112,1695,2023-10-31 10:30:34.741585
3112,1695,2023-10-31 10:30:34.822295
3112,1695,2023-10-31 10:30:34.892113
