hr,red,datetime
3173,1998,2023-11-01 14:39:27.352027
3173,1999,2023-11-01 14:39:27.442188
3174,2002,2023-11-01 14:39:27.552744
3174,2002,2023-11-01 14:39:27.652999
3174,2003,2023-11-01 14:39:27.763274
3174,2002,2023-11-01 14:39:27.883900
3174,2002,2023-11-01 14:39:27.994099
3174,2002,2023-11-01 14:39:28.104278
3175,2002,2023-11-01 14:39:28.214492
3178,2004,2023-11-01 14:39:28.325007
3177,2004,2023-11-01 14:39:28.425304
3177,2004,2023-11-01 14:39:28.535524
3177,2004,2023-11-01 14:39:28.636097
3177,2004,2023-11-01 14:39:28.746341
3177,2004,2023-11-01 14:39:28.846559
3177,2004,2023-11-01 14:39:28.956721
3177,2004,2023-11-01 14:39:29.057286
3180,2008,2023-11-01 14:39:29.157602
3181,2008,2023-11-01 14:39:29.271523
3181,2008,2023-11-01 14:39:29.388217
3181,2008,2023-11-01 14:39:29.498641
3181,2008,2023-11-01 14:39:29.608880
3181,2008,2023-11-01 14:39:29.719016
3181,2008,2023-11-01 14:39:29.829611
3185,2010,2023-11-01 14:39:29.929980
3185,2010,2023-11-01 14:39:30.040056
3185,2010,2023-11-01 14:39:30.150659
3185,2010,2023-11-01 14:39:30.270897
3186,2010,2023-11-01 14:39:30.381134
3185,2011,2023-11-01 14:39:30.501853
3186,2011,2023-11-01 14:39:30.621715
3187,2011,2023-11-01 14:39:30.732033
3188,2011,2023-11-01 14:39:32.059050
3187,2011,2023-11-01 14:39:32.163159
3187,2011,2023-11-01 14:39:32.273174
3187,2011,2023-11-01 14:39:32.383376
3187,2011,2023-11-01 14:39:32.538458
3187,2011,2023-11-01 14:39:32.588546
3188,2011,2023-11-01 14:39:32.638685
3187,2011,2023-11-01 14:39:32.698790
3187,2011,2023-11-01 14:39:32.775443
3187,2011,2023-11-01 14:39:32.839759
3187,2011,2023-11-01 14:39:32.899917
3187,2011,2023-11-01 14:39:32.960454
3187,2011,2023-11-01 14:39:33.020726
3187,2010,2023-11-01 14:39:33.090928
3187,2011,2023-11-01 14:39:33.151144
3187,2010,2023-11-01 14:39:33.215283
3187,2010,2023-11-01 14:39:33.282049
3186,2010,2023-11-01 14:39:33.342173
3186,2010,2023-11-01 14:39:33.402725
3187,2011,2023-11-01 14:39:33.463007
3187,2010,2023-11-01 14:39:33.523249
3186,2011,2023-11-01 14:39:33.603805
3187,2011,2023-11-01 14:39:33.664092
3187,2010,2023-11-01 14:39:33.734286
3188,2011,2023-11-01 14:39:33.794458
3188,2010,2023-11-01 14:39:33.865081
3188,2011,2023-11-01 14:39:33.935311
3188,2010,2023-11-01 14:39:34.005530
3188,2010,2023-11-01 14:39:34.066099
3188,2010,2023-11-01 14:39:34.146364
3188,2010,2023-11-01 14:39:34.226596
3188,2010,2023-11-01 14:39:34.306711
3188,2010,2023-11-01 14:39:34.377295
3188,2010,2023-11-01 14:39:34.457576
