hr,red,datetime
164,141,2023-11-01 14:45:45.702665
164,141,2023-11-01 14:45:45.762875
164,141,2023-11-01 14:45:45.822995
164,141,2023-11-01 14:45:45.883896
164,141,2023-11-01 14:45:45.943907
164,141,2023-11-01 14:45:46.014055
164,141,2023-11-01 14:45:46.074641
164,141,2023-11-01 14:45:46.134904
164,141,2023-11-01 14:45:46.265117
164,141,2023-11-01 14:45:46.335227
164,141,2023-11-01 14:45:46.406276
164,141,2023-11-01 14:45:46.476046
164,141,2023-11-01 14:45:46.556248
164,141,2023-11-01 14:45:46.626415
164,141,2023-11-01 14:45:46.696927
164,141,2023-11-01 14:45:46.767321
164,141,2023-11-01 14:45:46.837440
164,141,2023-11-01 14:45:46.908048
164,141,2023-11-01 14:45:46.988275
164,141,2023-11-01 14:45:47.058519
164,141,2023-11-01 14:45:47.138680
164,141,2023-11-01 14:45:47.209184
164,141,2023-11-01 14:45:47.289457
164,141,2023-11-01 14:45:47.369694
164,141,2023-11-01 14:45:47.439647
164,141,2023-11-01 14:45:47.531400
164,141,2023-11-01 14:45:47.600727
164,141,2023-11-01 14:45:47.680893
164,141,2023-11-01 14:45:47.771498
164,141,2023-11-01 14:45:47.851519
164,141,2023-11-01 14:45:47.921907
164,141,2023-11-01 14:45:48.002250
163,140,2023-11-01 14:45:48.082639
163,140,2023-11-01 14:45:48.153024
163,140,2023-11-01 14:45:48.233048
164,140,2023-11-01 14:45:48.323211
164,140,2023-11-01 14:45:48.413781
163,141,2023-11-01 14:45:48.494094
163,140,2023-11-01 14:45:48.574258
164,140,2023-11-01 14:45:48.655659
163,140,2023-11-01 14:45:48.735066
164,141,2023-11-01 14:45:48.815283
163,140,2023-11-01 14:45:48.905431
163,140,2023-11-01 14:45:48.995985
163,140,2023-11-01 14:45:49.086198
163,140,2023-11-01 14:45:49.167307
163,140,2023-11-01 14:45:49.246610
163,140,2023-11-01 14:45:49.327237
163,140,2023-11-01 14:45:49.427329
163,140,2023-11-01 14:45:49.507305
163,140,2023-11-01 14:45:49.598086
163,140,2023-11-01 14:45:49.688140
163,140,2023-11-01 14:45:49.778907
163,140,2023-11-01 14:45:49.868380
163,140,2023-11-01 14:45:49.958981
163,140,2023-11-01 14:45:50.049230
163,140,2023-11-01 14:45:50.149530
163,140,2023-11-01 14:45:50.249595
163,140,2023-11-01 14:45:50.350167
163,140,2023-11-01 14:45:50.454030
163,140,2023-11-01 14:45:50.560693
163,140,2023-11-01 14:45:50.651235
163,140,2023-11-01 14:45:50.751479
163,140,2023-11-01 14:45:50.851662
163,140,2023-11-01 14:45:50.951837
163,140,2023-11-01 14:45:51.062367
163,140,2023-11-01 14:45:51.172704
163,140,2023-11-01 14:45:51.282860
163,140,2023-11-01 14:45:51.393422
163,140,2023-11-01 14:45:51.493692
163,140,2023-11-01 14:45:51.603904
163,140,2023-11-01 14:45:51.704044
163,140,2023-11-01 14:45:51.825219
163,140,2023-11-01 14:45:51.935767
163,140,2023-11-01 14:45:52.045075
163,140,2023-11-01 14:45:52.165264
163,140,2023-11-01 14:45:52.265773
163,140,2023-11-01 14:45:52.376033
163,140,2023-11-01 14:45:52.476243
163,140,2023-11-01 14:45:52.586841
163,140,2023-11-01 14:45:52.697115
163,140,2023-11-01 14:45:52.807349
164,141,2023-11-01 14:45:52.916856
164,141,2023-11-01 14:45:53.017987
164,141,2023-11-01 14:45:53.118265
164,141,2023-11-01 14:45:53.218515
164,141,2023-11-01 14:45:53.318627
