hr,red,datetime
3439,2438,2023-10-31 10:57:43.323009
3440,2439,2023-10-31 10:57:43.393161
3440,2439,2023-10-31 10:57:43.463349
3440,2440,2023-10-31 10:57:43.543869
3440,2440,2023-10-31 10:57:43.614174
3440,2439,2023-10-31 10:57:43.694476
3440,2439,2023-10-31 10:57:43.774998
3438,2438,2023-10-31 10:57:43.845280
3436,2437,2023-10-31 10:57:43.915333
3390,2399,2023-10-31 10:57:45.196724
3390,2399,2023-10-31 10:57:45.266207
3391,2400,2023-10-31 10:57:45.346524
3393,2401,2023-10-31 10:57:45.426708
3432,2431,2023-10-31 10:57:45.506931
3436,2434,2023-10-31 10:57:45.577557
3437,2436,2023-10-31 10:57:45.647757
3437,2436,2023-10-31 10:57:45.727917
3435,2434,2023-10-31 10:57:45.808627
3431,2431,2023-10-31 10:57:45.878831
3428,2427,2023-10-31 10:57:45.959030
3424,2424,2023-10-31 10:57:46.029541
3420,2421,2023-10-31 10:57:46.139814
3418,2420,2023-10-31 10:57:46.210059
3420,2421,2023-10-31 10:57:46.280217
3410,2413,2023-10-31 10:57:46.369848
3409,2411,2023-10-31 10:57:46.441099
3406,2409,2023-10-31 10:57:46.522054
3403,2407,2023-10-31 10:57:46.601798
3401,2406,2023-10-31 10:57:46.672087
3401,2407,2023-10-31 10:57:46.742146
3403,2408,2023-10-31 10:57:46.822895
3407,2411,2023-10-31 10:57:46.906834
3411,2414,2023-10-31 10:57:46.993506
3414,2417,2023-10-31 10:57:47.073561
3417,2419,2023-10-31 10:57:47.154134
3382,2391,2023-10-31 10:57:47.234440
3382,2391,2023-10-31 10:57:47.314579
3384,2393,2023-10-31 10:57:47.415140
3386,2395,2023-10-31 10:57:47.505421
3386,2395,2023-10-31 10:57:47.595407
3385,2394,2023-10-31 10:57:47.685420
3384,2393,2023-10-31 10:57:47.776199
3382,2391,2023-10-31 10:57:47.856309
3380,2390,2023-10-31 10:57:47.936477
3379,2389,2023-10-31 10:57:48.027073
3414,2417,2023-10-31 10:57:48.117273
3415,2418,2023-10-31 10:57:48.207515
3417,2419,2023-10-31 10:57:48.297664
3419,2421,2023-10-31 10:57:48.388261
3416,2419,2023-10-31 10:57:48.478569
3410,2414,2023-10-31 10:57:48.569059
3405,2409,2023-10-31 10:57:48.669299
3403,2408,2023-10-31 10:57:48.759578
