hr,red,datetime
13525,5806,2023-11-01 14:32:59.744409
13525,5806,2023-11-01 14:32:59.834437
13517,5803,2023-11-01 14:32:59.934978
13517,5803,2023-11-01 14:33:00.025175
13517,5803,2023-11-01 14:33:00.125358
13516,5803,2023-11-01 14:33:00.215426
13516,5803,2023-11-01 14:33:00.306017
13517,5803,2023-11-01 14:33:00.406323
13518,5803,2023-11-01 14:33:00.496501
13518,5803,2023-11-01 14:33:00.587176
13518,5803,2023-11-01 14:33:00.697410
13510,5802,2023-11-01 14:33:00.807594
13511,5802,2023-11-01 14:33:00.917629
13499,5801,2023-11-01 14:33:02.215659
13499,5801,2023-11-01 14:33:02.312315
13500,5801,2023-11-01 14:33:02.399661
13500,5801,2023-11-01 14:33:02.489391
13501,5801,2023-11-01 14:33:02.579688
13501,5801,2023-11-01 14:33:02.669906
13500,5801,2023-11-01 14:33:02.760086
13492,5801,2023-11-01 14:33:02.852334
13492,5801,2023-11-01 14:33:02.950958
13492,5800,2023-11-01 14:33:03.041135
13493,5800,2023-11-01 14:33:03.131694
13492,5800,2023-11-01 14:33:03.222024
13491,5800,2023-11-01 14:33:03.312455
13489,5800,2023-11-01 14:33:03.412895
13488,5800,2023-11-01 14:33:03.523846
13486,5800,2023-11-01 14:33:03.624218
13420,5763,2023-11-01 14:33:03.724027
13416,5761,2023-11-01 14:33:03.824168
13411,5759,2023-11-01 14:33:03.924382
13407,5758,2023-11-01 14:33:04.024507
13407,5759,2023-11-01 14:33:04.125053
13407,5760,2023-11-01 14:33:04.225362
13409,5762,2023-11-01 14:33:04.325561
13413,5765,2023-11-01 14:33:04.436169
13404,5765,2023-11-01 14:33:04.536409
13403,5765,2023-11-01 14:33:04.647274
13404,5767,2023-11-01 14:33:04.757197
13408,5770,2023-11-01 14:33:04.867198
13416,5775,2023-11-01 14:33:04.977708
13427,5782,2023-11-01 14:33:05.087899
13438,5788,2023-11-01 14:33:05.198443
13427,5779,2023-11-01 14:33:05.298711
13428,5780,2023-11-01 14:33:05.399204
13428,5780,2023-11-01 14:33:05.519579
13428,5781,2023-11-01 14:33:05.619878
13429,5780,2023-11-01 14:33:05.730087
13429,5780,2023-11-01 14:33:05.840221
13429,5780,2023-11-01 14:33:05.995240
13432,5782,2023-11-01 14:33:06.055354
13432,5782,2023-11-01 14:33:06.115464
13432,5781,2023-11-01 14:33:06.176043
13431,5781,2023-11-01 14:33:06.236334
13431,5781,2023-11-01 14:33:06.296572
13431,5781,2023-11-01 14:33:06.357156
13432,5781,2023-11-01 14:33:06.417470
13433,5781,2023-11-01 14:33:06.477646
