hr,red,datetime
159,138,2023-11-01 12:33:38.353211
159,138,2023-11-01 12:33:38.423348
159,137,2023-11-01 12:33:38.503935
159,138,2023-11-01 12:33:38.584259
159,138,2023-11-01 12:33:38.664425
159,138,2023-11-01 12:33:38.744961
159,137,2023-11-01 12:33:38.825234
159,137,2023-11-01 12:33:38.915484
159,138,2023-11-01 12:33:38.995591
159,138,2023-11-01 12:33:39.076144
159,138,2023-11-01 12:33:39.166398
159,138,2023-11-01 12:33:39.246586
159,138,2023-11-01 12:33:39.336766
159,137,2023-11-01 12:33:39.427382
159,138,2023-11-01 12:33:39.507648
159,138,2023-11-01 12:33:39.597808
159,137,2023-11-01 12:33:39.688429
159,138,2023-11-01 12:33:39.768622
159,138,2023-11-01 12:33:39.848584
158,138,2023-11-01 12:33:41.122227
159,138,2023-11-01 12:33:41.189584
159,138,2023-11-01 12:33:41.285072
159,138,2023-11-01 12:33:41.370424
159,138,2023-11-01 12:33:41.450155
159,137,2023-11-01 12:33:41.530690
159,138,2023-11-01 12:33:41.620893
159,138,2023-11-01 12:33:41.710878
159,138,2023-11-01 12:33:41.801697
159,138,2023-11-01 12:33:41.891733
158,138,2023-11-01 12:33:41.982577
158,137,2023-11-01 12:33:42.071954
159,138,2023-11-01 12:33:42.152508
159,138,2023-11-01 12:33:42.242776
159,138,2023-11-01 12:33:42.332999
160,138,2023-11-01 12:33:42.423153
159,138,2023-11-01 12:33:42.513707
159,138,2023-11-01 12:33:42.594542
159,138,2023-11-01 12:33:42.695163
159,138,2023-11-01 12:33:42.795328
159,138,2023-11-01 12:33:42.885006
159,138,2023-11-01 12:33:42.985208
159,138,2023-11-01 12:33:43.075357
159,138,2023-11-01 12:33:43.165931
159,138,2023-11-01 12:33:43.256167
159,138,2023-11-01 12:33:43.346389
159,138,2023-11-01 12:33:43.446969
159,137,2023-11-01 12:33:43.537260
158,138,2023-11-01 12:33:43.627537
158,138,2023-11-01 12:33:43.727430
159,138,2023-11-01 12:33:43.818707
159,137,2023-11-01 12:33:43.929199
159,137,2023-11-01 12:33:44.029641
158,137,2023-11-01 12:33:44.129563
158,137,2023-11-01 12:33:44.239231
158,137,2023-11-01 12:33:44.349611
158,137,2023-11-01 12:33:44.459797
159,138,2023-11-01 12:33:44.570371
159,138,2023-11-01 12:33:44.680698
159,138,2023-11-01 12:33:44.784376
159,137,2023-11-01 12:33:44.881345
159,137,2023-11-01 12:33:44.981568
158,137,2023-11-01 12:33:45.081838
158,137,2023-11-01 12:33:45.192035
158,137,2023-11-01 12:33:45.292200
159,138,2023-11-01 12:33:45.402829
159,138,2023-11-01 12:33:45.503025
159,138,2023-11-01 12:33:45.603213
159,138,2023-11-01 12:33:45.703769
159,138,2023-11-01 12:33:45.814063
159,138,2023-11-01 12:33:45.914303
159,138,2023-11-01 12:33:46.024660
159,137,2023-11-01 12:33:46.144355
159,137,2023-11-01 12:33:46.255228
159,137,2023-11-01 12:33:46.365389
159,138,2023-11-01 12:33:46.465585
159,138,2023-11-01 12:33:46.566136
159,138,2023-11-01 12:33:46.666538
159,138,2023-11-01 12:33:46.766677
159,137,2023-11-01 12:33:46.931683
159,137,2023-11-01 12:33:47.001719
159,138,2023-11-01 12:33:47.051876
159,138,2023-11-01 12:33:47.111954
159,138,2023-11-01 12:33:47.172540
159,138,2023-11-01 12:33:47.242810
159,137,2023-11-01 12:33:47.303696
159,138,2023-11-01 12:33:47.363183
159,138,2023-11-01 12:33:47.433761
159,137,2023-11-01 12:33:47.504100
159,138,2023-11-01 12:33:47.567769
159,137,2023-11-01 12:33:47.644894
159,137,2023-11-01 12:33:47.715874
159,137,2023-11-01 12:33:47.785275
159,137,2023-11-01 12:33:47.855430
159,137,2023-11-01 12:33:47.925919
159,137,2023-11-01 12:33:47.996218
159,138,2023-11-01 12:33:48.076434
159,138,2023-11-01 12:33:48.156611
159,137,2023-11-01 12:33:48.227952
